source hex,source int,source,source len,source bytes,destination hex,destination int,destination,destination len,destination bytes,diff,diff bytes
104CB,66763,𐓋,4,240 144 147 139,104F3,66803,𐓳,4,240 144 147 179,40,0 0 0 40
104CC,66764,𐓌,4,240 144 147 140,104F4,66804,𐓴,4,240 144 147 180,40,0 0 0 40
104CD,66765,𐓍,4,240 144 147 141,104F5,66805,𐓵,4,240 144 147 181,40,0 0 0 40
104CE,66766,𐓎,4,240 144 147 142,104F6,66806,𐓶,4,240 144 147 182,40,0 0 0 40
104CF,66767,𐓏,4,240 144 147 143,104F7,66807,𐓷,4,240 144 147 183,40,0 0 0 40
104D0,66768,𐓐,4,240 144 147 144,104F8,66808,𐓸,4,240 144 147 184,40,0 0 0 40
104D1,66769,𐓑,4,240 144 147 145,104F9,66809,𐓹,4,240 144 147 185,40,0 0 0 40
104D2,66770,𐓒,4,240 144 147 146,104FA,66810,𐓺,4,240 144 147 186,40,0 0 0 40
104D3,66771,𐓓,4,240 144 147 147,104FB,66811,𐓻,4,240 144 147 187,40,0 0 0 40
10570,66928,𐕰,4,240 144 149 176,10597,66967,𐖗,4,240 144 150 151,39,0 0 1 -25
10571,66929,𐕱,4,240 144 149 177,10598,66968,𐖘,4,240 144 150 152,39,0 0 1 -25
10572,66930,𐕲,4,240 144 149 178,10599,66969,𐖙,4,240 144 150 153,39,0 0 1 -25
10573,66931,𐕳,4,240 144 149 179,1059A,66970,𐖚,4,240 144 150 154,39,0 0 1 -25
10574,66932,𐕴,4,240 144 149 180,1059B,66971,𐖛,4,240 144 150 155,39,0 0 1 -25
10575,66933,𐕵,4,240 144 149 181,1059C,66972,𐖜,4,240 144 150 156,39,0 0 1 -25
10576,66934,𐕶,4,240 144 149 182,1059D,66973,𐖝,4,240 144 150 157,39,0 0 1 -25
10577,66935,𐕷,4,240 144 149 183,1059E,66974,𐖞,4,240 144 150 158,39,0 0 1 -25
10578,66936,𐕸,4,240 144 149 184,1059F,66975,𐖟,4,240 144 150 159,39,0 0 1 -25
10579,66937,𐕹,4,240 144 149 185,105A0,66976,𐖠,4,240 144 150 160,39,0 0 1 -25
1057A,66938,𐕺,4,240 144 149 186,105A1,66977,𐖡,4,240 144 150 161,39,0 0 1 -25
1057C,66940,𐕼,4,240 144 149 188,105A3,66979,𐖣,4,240 144 150 163,39,0 0 1 -25
1057D,66941,𐕽,4,240 144 149 189,105A4,66980,𐖤,4,240 144 150 164,39,0 0 1 -25
1057E,66942,𐕾,4,240 144 149 190,105A5,66981,𐖥,4,240 144 150 165,39,0 0 1 -25
1057F,66943,𐕿,4,240 144 149 191,105A6,66982,𐖦,4,240 144 150 166,39,0 0 1 -25
10580,66944,𐖀,4,240 144 150 128,105A7,66983,𐖧,4,240 144 150 167,39,0 0 0 39
10581,66945,𐖁,4,240 144 150 129,105A8,66984,𐖨,4,240 144 150 168,39,0 0 0 39
10582,66946,𐖂,4,240 144 150 130,105A9,66985,𐖩,4,240 144 150 169,39,0 0 0 39
10583,66947,𐖃,4,240 144 150 131,105AA,66986,𐖪,4,240 144 150 170,39,0 0 0 39
10584,66948,𐖄,4,240 144 150 132,105AB,66987,𐖫,4,240 144 150 171,39,0 0 0 39
10585,66949,𐖅,4,240 144 150 133,105AC,66988,𐖬,4,240 144 150 172,39,0 0 0 39
10586,66950,𐖆,4,240 144 150 134,105AD,66989,𐖭,4,240 144 150 173,39,0 0 0 39
10587,66951,𐖇,4,240 144 150 135,105AE,66990,𐖮,4,240 144 150 174,39,0 0 0 39
10588,66952,𐖈,4,240 144 150 136,105AF,66991,𐖯,4,240 144 150 175,39,0 0 0 39
10589,66953,𐖉,4,240 144 150 137,105B0,66992,𐖰,4,240 144 150 176,39,0 0 0 39
1058A,66954,𐖊,4,240 144 150 138,105B1,66993,𐖱,4,240 144 150 177,39,0 0 0 39
1058C,66956,𐖌,4,240 144 150 140,105B3,66995,𐖳,4,240 144 150 179,39,0 0 0 39
1058D,66957,𐖍,4,240 144 150 141,105B4,66996,𐖴,4,240 144 150 180,39,0 0 0 39
1058E,66958,𐖎,4,240 144 150 142,105B5,66997,𐖵,4,240 144 150 181,39,0 0 0 39
1058F,66959,𐖏,4,240 144 150 143,105B6,66998,𐖶,4,240 144 150 182,39,0 0 0 39
10590,66960,𐖐,4,240 144 150 144,105B7,66999,𐖷,4,240 144 150 183,39,0 0 0 39
10591,66961,𐖑,4,240 144 150 145,105B8,67000,𐖸,4,240 144 150 184,39,0 0 0 39
10592,66962,𐖒,4,240 144 150 146,105B9,67001,𐖹,4,240 144 150 185,39,0 0 0 39
10594,66964,𐖔,4,240 144 150 148,105BB,67003,𐖻,4,240 144 150 187,39,0 0 0 39
10595,66965,𐖕,4,240 144 150 149,105BC,67004,𐖼,4,240 144 150 188,39,0 0 0 39
10C80,68736,𐲀,4,240 144 178 128,10CC0,68800,𐳀,4,240 144 179 128,64,0 0 1 0
10C81,68737,𐲁,4,240 144 178 129,10CC1,68801,𐳁,4,240 144 179 129,64,0 0 1 0
10C82,68738,𐲂,4,240 144 178 130,10CC2,68802,𐳂,4,240 144 179 130,64,0 0 1 0
10C83,68739,𐲃,4,240 144 178 131,10CC3,68803,𐳃,4,240 144 179 131,64,0 0 1 0
10C84,68740,𐲄,4,240 144 178 132,10CC4,68804,𐳄,4,240 144 179 132,64,0 0 1 0
10C85,68741,𐲅,4,240 144 178 133,10CC5,68805,𐳅,4,240 144 179 133,64,0 0 1 0
10C86,68742,𐲆,4,240 144 178 134,10CC6,68806,𐳆,4,240 144 179 134,64,0 0 1 0
10C87,68743,𐲇,4,240 144 178 135,10CC7,68807,𐳇,4,240 144 179 135,64,0 0 1 0
10C88,68744,𐲈,4,240 144 178 136,10CC8,68808,𐳈,4,240 144 179 136,64,0 0 1 0
10C89,68745,𐲉,4,240 144 178 137,10CC9,68809,𐳉,4,240 144 179 137,64,0 0 1 0
10C8A,68746,𐲊,4,240 144 178 138,10CCA,68810,𐳊,4,240 144 179 138,64,0 0 1 0
10C8B,68747,𐲋,4,240 144 178 139,10CCB,68811,𐳋,4,240 144 179 139,64,0 0 1 0
10C8C,68748,𐲌,4,240 144 178 140,10CCC,68812,𐳌,4,240 144 179 140,64,0 0 1 0
10C8D,68749,𐲍,4,240 144 178 141,10CCD,68813,𐳍,4,240 144 179 141,64,0 0 1 0
10C8E,68750,𐲎,4,240 144 178 142,10CCE,68814,𐳎,4,240 144 179 142,64,0 0 1 0
10C8F,68751,𐲏,4,240 144 178 143,10CCF,68815,𐳏,4,240 144 179 143,64,0 0 1 0
10C90,68752,𐲐,4,240 144 178 144,10CD0,68816,𐳐,4,240 144 179 144,64,0 0 1 0
10C91,68753,𐲑,4,240 144 178 145,10CD1,68817,𐳑,4,240 144 179 145,64,0 0 1 0
10C92,68754,𐲒,4,240 144 178 146,10CD2,68818,𐳒,4,240 144 179 146,64,0 0 1 0
10C93,68755,𐲓,4,240 144 178 147,10CD3,68819,𐳓,4,240 144 179 147,64,0 0 1 0
10C94,68756,𐲔,4,240 144 178 148,10CD4,68820,𐳔,4,240 144 179 148,64,0 0 1 0
10C95,68757,𐲕,4,240 144 178 149,10CD5,68821,𐳕,4,240 144 179 149,64,0 0 1 0
10C96,68758,𐲖,4,240 144 178 150,10CD6,68822,𐳖,4,240 144 179 150,64,0 0 1 0
10C97,68759,𐲗,4,240 144 178 151,10CD7,68823,𐳗,4,240 144 179 151,64,0 0 1 0
10C98,68760,𐲘,4,240 144 178 152,10CD8,68824,𐳘,4,240 144 179 152,64,0 0 1 0
10C99,68761,𐲙,4,240 144 178 153,10CD9,68825,𐳙,4,240 144 179 153,64,0 0 1 0
10C9A,68762,𐲚,4,240 144 178 154,10CDA,68826,𐳚,4,240 144 179 154,64,0 0 1 0
10C9B,68763,𐲛,4,240 144 178 155,10CDB,68827,𐳛,4,240 144 179 155,64,0 0 1 0
10C9C,68764,𐲜,4,240 144 178 156,10CDC,68828,𐳜,4,240 144 179 156,64,0 0 1 0
10C9D,68765,𐲝,4,240 144 178 157,10CDD,68829,𐳝,4,240 144 179 157,64,0 0 1 0
10C9E,68766,𐲞,4,240 144 178 158,10CDE,68830,𐳞,4,240 144 179 158,64,0 0 1 0
10C9F,68767,𐲟,4,240 144 178 159,10CDF,68831,𐳟,4,240 144 179 159,64,0 0 1 0
10CA0,68768,𐲠,4,240 144 178 160,10CE0,68832,𐳠,4,240 144 179 160,64,0 0 1 0
10CA1,68769,𐲡,4,240 144 178 161,10CE1,68833,𐳡,4,240 144 179 161,64,0 0 1 0
10CA2,68770,𐲢,4,240 144 178 162,10CE2,68834,𐳢,4,240 144 179 162,64,0 0 1 0
10CA3,68771,𐲣,4,240 144 178 163,10CE3,68835,𐳣,4,240 144 179 163,64,0 0 1 0
10CA4,68772,𐲤,4,240 144 178 164,10CE4,68836,𐳤,4,240 144 179 164,64,0 0 1 0
10CA5,68773,𐲥,4,240 144 178 165,10CE5,68837,𐳥,4,240 144 179 165,64,0 0 1 0
10CA6,68774,𐲦,4,240 144 178 166,10CE6,68838,𐳦,4,240 144 179 166,64,0 0 1 0
10CA7,68775,𐲧,4,240 144 178 167,10CE7,68839,𐳧,4,240 144 179 167,64,0 0 1 0
10CA8,68776,𐲨,4,240 144 178 168,10CE8,68840,𐳨,4,240 144 179 168,64,0 0 1 0
10CA9,68777,𐲩,4,240 144 178 169,10CE9,68841,𐳩,4,240 144 179 169,64,0 0 1 0
10CAA,68778,𐲪,4,240 144 178 170,10CEA,68842,𐳪,4,240 144 179 170,64,0 0 1 0
10CAB,68779,𐲫,4,240 144 178 171,10CEB,68843,𐳫,4,240 144 179 171,64,0 0 1 0
10CAC,68780,𐲬,4,240 144 178 172,10CEC,68844,𐳬,4,240 144 179 172,64,0 0 1 0
10CAD,68781,𐲭,4,240 144 178 173,10CED,68845,𐳭,4,240 144 179 173,64,0 0 1 0
10CAE,68782,𐲮,4,240 144 178 174,10CEE,68846,𐳮,4,240 144 179 174,64,0 0 1 0
10CAF,68783,𐲯,4,240 144 178 175,10CEF,68847,𐳯,4,240 144 179 175,64,0 0 1 0
10CB0,68784,𐲰,4,240 144 178 176,10CF0,68848,𐳰,4,240 144 179 176,64,0 0 1 0
10CB1,68785,𐲱,4,240 144 178 177,10CF1,68849,𐳱,4,240 144 179 177,64,0 0 1 0
10CB2,68786,𐲲,4,240 144 178 178,10CF2,68850,𐳲,4,240 144 179 178,64,0 0 1 0
118A0,71840,𑢠,4,240 145 162 160,118C0,71872,𑣀,4,240 145 163 128,32,0 0 1 -32
118A1,71841,𑢡,4,240 145 162 161,118C1,71873,𑣁,4,240 145 163 129,32,0 0 1 -32
118A2,71842,𑢢,4,240 145 162 162,118C2,71874,𑣂,4,240 145 163 130,32,0 0 1 -32
118A3,71843,𑢣,4,240 145 162 163,118C3,71875,𑣃,4,240 145 163 131,32,0 0 1 -32
118A4,71844,𑢤,4,240 145 162 164,118C4,71876,𑣄,4,240 145 163 132,32,0 0 1 -32
118A5,71845,𑢥,4,240 145 162 165,118C5,71877,𑣅,4,240 145 163 133,32,0 0 1 -32
118A6,71846,𑢦,4,240 145 162 166,118C6,71878,𑣆,4,240 145 163 134,32,0 0 1 -32
118A7,71847,𑢧,4,240 145 162 167,118C7,71879,𑣇,4,240 145 163 135,32,0 0 1 -32
118A8,71848,𑢨,4,240 145 162 168,118C8,71880,𑣈,4,240 145 163 136,32,0 0 1 -32
118A9,71849,𑢩,4,240 145 162 169,118C9,71881,𑣉,4,240 145 163 137,32,0 0 1 -32
118AA,71850,𑢪,4,240 145 162 170,118CA,71882,𑣊,4,240 145 163 138,32,0 0 1 -32
118AB,71851,𑢫,4,240 145 162 171,118CB,71883,𑣋,4,240 145 163 139,32,0 0 1 -32
118AC,71852,𑢬,4,240 145 162 172,118CC,71884,𑣌,4,240 145 163 140,32,0 0 1 -32
118AD,71853,𑢭,4,240 145 162 173,118CD,71885,𑣍,4,240 145 163 141,32,0 0 1 -32
118AE,71854,𑢮,4,240 145 162 174,118CE,71886,𑣎,4,240 145 163 142,32,0 0 1 -32
118AF,71855,𑢯,4,240 145 162 175,118CF,71887,𑣏,4,240 145 163 143,32,0 0 1 -32
118B0,71856,𑢰,4,240 145 162 176,118D0,71888,𑣐,4,240 145 163 144,32,0 0 1 -32
118B1,71857,𑢱,4,240 145 162 177,118D1,71889,𑣑,4,240 145 163 145,32,0 0 1 -32
118B2,71858,𑢲,4,240 145 162 178,118D2,71890,𑣒,4,240 145 163 146,32,0 0 1 -32
118B3,71859,𑢳,4,240 145 162 179,118D3,71891,𑣓,4,240 145 163 147,32,0 0 1 -32
118B4,71860,𑢴,4,240 145 162 180,118D4,71892,𑣔,4,240 145 163 148,32,0 0 1 -32
118B5,71861,𑢵,4,240 145 162 181,118D5,71893,𑣕,4,240 145 163 149,32,0 0 1 -32
118B6,71862,𑢶,4,240 145 162 182,118D6,71894,𑣖,4,240 145 163 150,32,0 0 1 -32
118B7,71863,𑢷,4,240 145 162 183,118D7,71895,𑣗,4,240 145 163 151,32,0 0 1 -32
118B8,71864,𑢸,4,240 145 162 184,118D8,71896,𑣘,4,240 145 163 152,32,0 0 1 -32
118B9,71865,𑢹,4,240 145 162 185,118D9,71897,𑣙,4,240 145 163 153,32,0 0 1 -32
118BA,71866,𑢺,4,240 145 162 186,118DA,71898,𑣚,4,240 145 163 154,32,0 0 1 -32
118BB,71867,𑢻,4,240 145 162 187,118DB,71899,𑣛,4,240 145 163 155,32,0 0 1 -32
118BC,71868,𑢼,4,240 145 162 188,118DC,71900,𑣜,4,240 145 163 156,32,0 0 1 -32
118BD,71869,𑢽,4,240 145 162 189,118DD,71901,𑣝,4,240 145 163 157,32,0 0 1 -32
118BE,71870,𑢾,4,240 145 162 190,118DE,71902,𑣞,4,240 145 163 158,32,0 0 1 -32
118BF,71871,𑢿,4,240 145 162 191,118DF,71903,𑣟,4,240 145 163 159,32,0 0 1 -32
16E40,93760,𖹀,4,240 150 185 128,16E60,93792,𖹠,4,240 150 185 160,32,0 0 0 32
16E41,93761,𖹁,4,240 150 185 129,16E61,93793,𖹡,4,240 150 185 161,32,0 0 0 32
16E42,93762,𖹂,4,240 150 185 130,16E62,93794,𖹢,4,240 150 185 162,32,0 0 0 32
16E43,93763,𖹃,4,240 150 185 131,16E63,93795,𖹣,4,240 150 185 163,32,0 0 0 32
16E44,93764,𖹄,4,240 150 185 132,16E64,93796,𖹤,4,240 150 185 164,32,0 0 0 32
16E45,93765,𖹅,4,240 150 185 133,16E65,93797,𖹥,4,240 150 185 165,32,0 0 0 32
16E46,93766,𖹆,4,240 150 185 134,16E66,93798,𖹦,4,240 150 185 166,32,0 0 0 32
16E47,93767,𖹇,4,240 150 185 135,16E67,93799,𖹧,4,240 150 185 167,32,0 0 0 32
16E48,93768,𖹈,4,240 150 185 136,16E68,93800,𖹨,4,240 150 185 168,32,0 0 0 32
16E49,93769,𖹉,4,240 150 185 137,16E69,93801,𖹩,4,240 150 185 169,32,0 0 0 32
16E4A,93770,𖹊,4,240 150 185 138,16E6A,93802,𖹪,4,240 150 185 170,32,0 0 0 32
16E4B,93771,𖹋,4,240 150 185 139,16E6B,93803,𖹫,4,240 150 185 171,32,0 0 0 32
16E4C,93772,𖹌,4,240 150 185 140,16E6C,93804,𖹬,4,240 150 185 172,32,0 0 0 32
16E4D,93773,𖹍,4,240 150 185 141,16E6D,93805,𖹭,4,240 150 185 173,32,0 0 0 32
16E4E,93774,𖹎,4,240 150 185 142,16E6E,93806,𖹮,4,240 150 185 174,32,0 0 0 32
16E4F,93775,𖹏,4,240 150 185 143,16E6F,93807,𖹯,4,240 150 185 175,32,0 0 0 32
16E50,93776,𖹐,4,240 150 185 144,16E70,93808,𖹰,4,240 150 185 176,32,0 0 0 32
16E51,93777,𖹑,4,240 150 185 145,16E71,93809,𖹱,4,240 150 185 177,32,0 0 0 32
16E52,93778,𖹒,4,240 150 185 146,16E72,93810,𖹲,4,240 150 185 178,32,0 0 0 32
16E53,93779,𖹓,4,240 150 185 147,16E73,93811,𖹳,4,240 150 185 179,32,0 0 0 32
16E54,93780,𖹔,4,240 150 185 148,16E74,93812,𖹴,4,240 150 185 180,32,0 0 0 32
16E55,93781,𖹕,4,240 150 185 149,16E75,93813,𖹵,4,240 150 185 181,32,0 0 0 32
16E56,93782,𖹖,4,240 150 185 150,16E76,93814,𖹶,4,240 150 185 182,32,0 0 0 32
16E57,93783,𖹗,4,240 150 185 151,16E77,93815,𖹷,4,240 150 185 183,32,0 0 0 32
16E58,93784,𖹘,4,240 150 185 152,16E78,93816,𖹸,4,240 150 185 184,32,0 0 0 32
16E59,93785,𖹙,4,240 150 185 153,16E79,93817,𖹹,4,240 150 185 185,32,0 0 0 32
16E5A,93786,𖹚,4,240 150 185 154,16E7A,93818,𖹺,4,240 150 185 186,32,0 0 0 32
16E5B,93787,𖹛,4,240 150 185 155,16E7B,93819,𖹻,4,240 150 185 187,32,0 0 0 32
16E5C,93788,𖹜,4,240 150 185 156,16E7C,93820,𖹼,4,240 150 185 188,32,0 0 0 32
16E5D,93789,𖹝,4,240 150 185 157,16E7D,93821,𖹽,4,240 150 185 189,32,0 0 0 32
16E5E,93790,𖹞,4,240 150 185 158,16E7E,93822,𖹾,4,240 150 185 190,32,0 0 0 32
16E5F,93791,𖹟,4,240 150 185 159,16E7F,93823,𖹿,4,240 150 185 191,32,0 0 0 32
1E900,125184,𞤀,4,240 158 164 128,1E922,125218,𞤢,4,240 158 164 162,34,0 0 0 34
1E901,125185,𞤁,4,240 158 164 129,1E923,125219,𞤣,4,240 158 164 163,34,0 0 0 34
1E902,125186,𞤂,4,240 158 164 130,1E924,125220,𞤤,4,240 158 164 164,34,0 0 0 34
1E903,125187,𞤃,4,240 158 164 131,1E925,125221,𞤥,4,240 158 164 165,34,0 0 0 34
1E904,125188,𞤄,4,240 158 164 132,1E926,125222,𞤦,4,240 158 164 166,34,0 0 0 34
1E905,125189,𞤅,4,240 158 164 133,1E927,125223,𞤧,4,240 158 164 167,34,0 0 0 34
1E906,125190,𞤆,4,240 158 164 134,1E928,125224,𞤨,4,240 158 164 168,34,0 0 0 34
1E907,125191,𞤇,4,240 158 164 135,1E929,125225,𞤩,4,240 158 164 169,34,0 0 0 34
1E908,125192,𞤈,4,240 158 164 136,1E92A,125226,𞤪,4,240 158 164 170,34,0 0 0 34
1E909,125193,𞤉,4,240 158 164 137,1E92B,125227,𞤫,4,240 158 164 171,34,0 0 0 34
1E90A,125194,𞤊,4,240 158 164 138,1E92C,125228,𞤬,4,240 158 164 172,34,0 0 0 34
1E90B,125195,𞤋,4,240 158 164 139,1E92D,125229,𞤭,4,240 158 164 173,34,0 0 0 34
1E90C,125196,𞤌,4,240 158 164 140,1E92E,125230,𞤮,4,240 158 164 174,34,0 0 0 34
1E90D,125197,𞤍,4,240 158 164 141,1E92F,125231,𞤯,4,240 158 164 175,34,0 0 0 34
1E90E,125198,𞤎,4,240 158 164 142,1E930,125232,𞤰,4,240 158 164 176,34,0 0 0 34
1E90F,125199,𞤏,4,240 158 164 143,1E931,125233,𞤱,4,240 158 164 177,34,0 0 0 34
1E910,125200,𞤐,4,240 158 164 144,1E932,125234,𞤲,4,240 158 164 178,34,0 0 0 34
1E911,125201,𞤑,4,240 158 164 145,1E933,125235,𞤳,4,240 158 164 179,34,0 0 0 34
1E912,125202,𞤒,4,240 158 164 146,1E934,125236,𞤴,4,240 158 164 180,34,0 0 0 34
1E913,125203,𞤓,4,240 158 164 147,1E935,125237,𞤵,4,240 158 164 181,34,0 0 0 34
1E914,125204,𞤔,4,240 158 164 148,1E936,125238,𞤶,4,240 158 164 182,34,0 0 0 34
1E915,125205,𞤕,4,240 158 164 149,1E937,125239,𞤷,4,240 158 164 183,34,0 0 0 34
1E916,125206,𞤖,4,240 158 164 150,1E938,125240,𞤸,4,240 158 164 184,34,0 0 0 34
1E917,125207,𞤗,4,240 158 164 151,1E939,125241,𞤹,4,240 158 164 185,34,0 0 0 34
1E918,125208,𞤘,4,240 158 164 152,1E93A,125242,𞤺,4,240 158 164 186,34,0 0 0 34
1E919,125209,𞤙,4,240 158 164 153,1E93B,125243,𞤻,4,240 158 164 187,34,0 0 0 34
1E91A,125210,𞤚,4,240 158 164 154,1E93C,125244,𞤼,4,240 158 164 188,34,0 0 0 34
1E91B,125211,𞤛,4,240 158 164 155,1E93D,125245,𞤽,4,240 158 164 189,34,0 0 0 34
1E91C,125212,𞤜,4,240 158 164 156,1E93E,125246,𞤾,4,240 158 164 190,34,0 0 0 34
1E91D,125213,𞤝,4,240 158 164 157,1E93F,125247,𞤿,4,240 158 164 191,34,0 0 0 34
1E91E,125214,𞤞,4,240 158 164 158,1E940,125248,𞥀,4,240 158 165 128,34,0 0 1 -30
1E91F,125215,𞤟,4,240 158 164 159,1E941,125249,𞥁,4,240 158 165 129,34,0 0 1 -30
1E920,125216,𞤠,4,240 158 164 160,1E942,125250,𞥂,4,240 158 165 130,34,0 0 1 -30
1E921,125217,𞤡,4,240 158 164 161,1E943,125251,𞥃,4,240 158 165 131,34,0 0 1 -30
